dataset,train_size,seed,family,method,rmse,crps,cov90,width90,cov95,width95,wall_sec,mean_crps,coverage_90,mean_width_90,coverage_95,mean_width_95,omitted_eval_points,standardize_x,standardize_y,Q,n,MC_num,train_time_sec,pred_time_sec,cem_map_train_time_sec,cem_vi_train_time_sec,coeff_gp_lengthscale,mean_coeff_gp_var,laplace_mean_var,laplace_hessian_median,laplace_hessian_failures,vi_query_var_mean,vi_anchor_var_mean,vi_kl,vi_best_loss,has_qV_gradient,best_elbo,R,residual_scale
Wine Quality,500,3,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,0.7502184380220533,0.44834619760513306,0.671875,1.3172109986175353,0.71875,1.569553712882791,116.74873699998716,0.44834619760513306,0.671875,1.3172109986175353,0.71875,1.569553712882791,0,1,0,3,25,3,102.51339339997503,14.23534360001213,79.32723199998145,23.18616139999358,4.31647253036499,9.929295629262924e-05,0.033304907381534576,0.005215014331042767,0,0.001785254804417491,0.0016890866681933403,6954.24755859375,119.58031463623047,,,,
Wine Quality,500,3,cem_em_repaired,cem_em_transductive_laplace_ensemble,0.6733746735291788,0.36513519287109375,0.875,1.701850301315309,0.890625,2.027879710998171,116.95917499996722,0.36513519287109375,0.875,1.701850301315309,0.890625,2.027879710998171,0,1,0,3,25,3,102.51339339997503,14.445781599992188,79.32723199998145,23.18616139999358,4.31647253036499,9.929295629262924e-05,0.033304907381534576,0.005215014331042767,0,0.001785254804417491,0.0016890866681933403,6954.24755859375,119.58031463623047,,,,
Wine Quality,500,3,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,0.7083772888529847,0.3978392481803894,0.796875,1.7758802923748465,0.84375,2.116091886157752,116.00876859997516,0.3978392481803894,0.796875,1.7758802923748465,0.84375,2.116091886157752,0,1,0,3,25,3,102.51339339997503,13.495375200000126,79.32723199998145,23.18616139999358,4.31647253036499,9.929295629262924e-05,0.033304907381534576,0.005215014331042767,0,0.001785254804417491,0.0016890866681933403,6954.24755859375,119.58031463623047,,,,
Wine Quality,500,3,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,0.6909576642915503,0.3908958435058594,0.8125,1.8495637670921123,0.890625,2.203891161628401,196.63381259999005,0.3908958435058594,0.8125,1.8495637670921123,0.890625,2.203891161628401,0,1,0,3,25,3,183.7376765999943,12.89613599999575,132.02715290000197,51.710523699992336,4.474605560302734,0.04396749660372734,0.07400340586900711,0.007450158707797527,0,0.05102559179067612,0.001678361906670034,9320.0166015625,175.01034545898438,,,,
Wine Quality,500,3,cem_em_repaired,cem_em_supervised_laplace_ensemble,0.6515220396987282,0.3576671779155731,0.875,1.9651854925955374,0.921875,2.341662945150009,196.69069340001442,0.3576671779155731,0.875,1.9651854925955374,0.921875,2.341662945150009,0,1,0,3,25,3,183.7376765999943,12.953016800020123,132.02715290000197,51.710523699992336,4.474605560302734,0.04396749660372734,0.07400340586900711,0.007450158707797527,0,0.05102559179067612,0.001678361906670034,9320.0166015625,175.01034545898438,,,,
Wine Quality,500,3,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,0.6484851799394277,0.36080411076545715,0.84375,1.8982084136660653,0.890625,2.261854833145077,196.38839229999576,0.36080411076545715,0.84375,1.8982084136660653,0.890625,2.261854833145077,0,1,0,3,25,3,183.7376765999943,12.650715700001456,132.02715290000197,51.710523699992336,4.474605560302734,0.04396749660372734,0.07400340586900711,0.007450158707797527,0,0.05102559179067612,0.001678361906670034,9320.0166015625,175.01034545898438,,,,
Wine Quality,500,3,lmjgp_supervised_reparam,lmjgp_supervised_reparam,0.7003375362441584,0.39674556255340576,0.859375,2.1295525813793144,0.890625,2.5375184115461114,30.071784400002798,0.39674556255340576,0.859375,2.1295525813793144,0.890625,2.5375184115461114,0,1,0,3,25,3,17.97373830000288,12.09804609999992,,,,,,,,,,,,True,,,
Wine Quality,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,0.7171792444982842,0.39496174454689026,0.890625,2.1227023093795445,0.921875,2.529355808999685,39.70096989997546,0.39496174454689026,0.890625,2.1227023093795445,0.921875,2.529355808999685,0,,,,,,26.643702299974393,13.057267600001069,,,,,,,,,,,,,-3.7622978514669816,10,1.0
Wine Quality,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,0.6706737022367474,0.3666338622570038,0.828125,2.018797503319061,0.96875,2.4055455961258456,40.545623599988176,0.3666338622570038,0.828125,2.018797503319061,0.96875,2.4055455961258456,0,,,,,,27.10703199999989,13.438591599988285,,,,,,,,,,,,,-3.7849513887948056,10,1.0
Wine Quality,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,0.6792613087948045,0.3776591420173645,0.921875,2.1071720821441184,0.9375,2.5108504018592495,41.1111231999821,0.3776591420173645,0.921875,2.1071720821441184,0.9375,2.5108504018592495,0,,,,,,26.353073499980383,14.75804970000172,,,,,,,,,,,,,-4.02505712276471,10,1.0
Parkinsons Telemonitoring,500,3,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,7.839595599646942,4.338272571563721,0.703125,12.329918473209986,0.71875,14.692004044515283,150.8889847000246,4.338272571563721,0.703125,12.329918473209986,0.71875,14.692004044515283,0,0,0,5,25,3,119.20262820000062,31.686356500023976,94.3817882000003,24.820840000000317,57.25593185424805,4.437007009983063e-05,0.00024365547869820148,0.046234533190727234,0,0.005173180717974901,0.006588990334421396,64294.67578125,1081.39501953125,,,,
Parkinsons Telemonitoring,500,3,cem_em_repaired,cem_em_transductive_laplace_ensemble,8.090393574106553,4.490146636962891,0.671875,12.773333783348377,0.703125,15.22036597522132,151.89988340000855,4.490146636962891,0.671875,12.773333783348377,0.703125,15.22036597522132,0,0,0,5,25,3,119.20262820000062,32.69725520000793,94.3817882000003,24.820840000000317,57.25593185424805,4.437007009983063e-05,0.00024365547869820148,0.046234533190727234,0,0.005173180717974901,0.006588990334421396,64294.67578125,1081.39501953125,,,,
Parkinsons Telemonitoring,500,3,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,7.2882560264452945,3.901947021484375,0.75,15.045197604220036,0.796875,17.927458687744718,150.49955249999766,3.901947021484375,0.75,15.045197604220036,0.796875,17.927458687744718,0,0,0,5,25,3,119.20262820000062,31.296924299997045,94.3817882000003,24.820840000000317,57.25593185424805,4.437007009983063e-05,0.00024365547869820148,0.046234533190727234,0,0.005173180717974901,0.006588990334421396,64294.67578125,1081.39501953125,,,,
Parkinsons Telemonitoring,500,3,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,7.8159279948696,4.4752726554870605,0.625,13.098657134449205,0.734375,15.608012657600742,231.78263070000685,4.4752726554870605,0.625,13.098657134449205,0.734375,15.608012657600742,0,0,0,5,25,3,206.21743370001786,25.565196999988984,157.96811960000196,48.24931410001591,58.64957046508789,0.00013166293501853943,0.00033649339457042515,0.14040926098823547,0,0.008024817332625389,0.008277317509055138,144182.828125,2388.338623046875,,,,
Parkinsons Telemonitoring,500,3,cem_em_repaired,cem_em_supervised_laplace_ensemble,7.875175589799516,4.53801965713501,0.65625,13.671958388972122,0.765625,16.291143236969738,232.72131950000767,4.53801965713501,0.65625,13.671958388972122,0.765625,16.291143236969738,0,0,0,5,25,3,206.21743370001786,26.503885799989803,157.96811960000196,48.24931410001591,58.64957046508789,0.00013166293501853943,0.00033649339457042515,0.14040926098823547,0,0.008024817332625389,0.008277317509055138,144182.828125,2388.338623046875,,,,
Parkinsons Telemonitoring,500,3,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,7.419364731343266,4.000374794006348,0.75,15.070453064615736,0.8125,17.95755242494873,231.02259680000134,4.000374794006348,0.75,15.070453064615736,0.8125,17.95755242494873,0,0,0,5,25,3,206.21743370001786,24.805163099983474,157.96811960000196,48.24931410001591,58.64957046508789,0.00013166293501853943,0.00033649339457042515,0.14040926098823547,0,0.008024817332625389,0.008277317509055138,144182.828125,2388.338623046875,,,,
Parkinsons Telemonitoring,500,3,lmjgp_supervised_reparam,lmjgp_supervised_reparam,7.961210573852356,4.712590217590332,0.75,17.428147861953903,0.78125,20.766919054054025,68.69234149996191,4.712590217590332,0.75,17.428147861953903,0.78125,20.766919054054025,0,0,0,5,25,3,41.858478699985426,26.833862799976487,,,,,,,,,,,,True,,,
Parkinsons Telemonitoring,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,7.419560695541716,4.316921234130859,0.84375,23.229364760910734,0.890625,27.67949534786912,50.075066200020956,4.316921234130859,0.84375,23.229364760910734,0.890625,27.67949534786912,0,,,,,,33.67308200002299,16.40198419999797,,,,,,,,,,,,,-5.180656774749757,10,1.0
Parkinsons Telemonitoring,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,7.669862615413849,4.217556476593018,0.75,14.93716642374493,0.8125,17.798731596489198,64.72812640000484,4.217556476593018,0.75,14.93716642374493,0.8125,17.798731596489198,0,,,,,,36.609591799991904,28.118534600012936,,,,,,,,,,,,,-10.083010568263607,10,1.0
Parkinsons Telemonitoring,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,7.331198876902572,4.008000373840332,0.734375,14.373778593595393,0.78125,17.127413590845258,63.99557900000946,4.008000373840332,0.734375,14.373778593595393,0.78125,17.127413590845258,0,,,,,,35.50135350000346,28.494225500005996,,,,,,,,,,,,,-0.9376757918373957,10,1.0
Appliances Energy Prediction,500,3,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,116.65351570764865,48.998695373535156,0.484375,80.04206501886696,0.484375,95.37600313770713,153.6155740999966,48.998695373535156,0.484375,80.04206501886696,0.484375,95.37600313770713,0,1,1,5,35,3,122.22872449998977,31.386849600006826,98.35963950000587,23.869084999983897,6.82073974609375,9.97176393866539e-05,0.028415074571967125,1.3547894954681396,0,0.002243769122287631,0.0021461716387420893,9461.7138671875,215.6785888671875,,,,
Appliances Energy Prediction,500,3,cem_em_repaired,cem_em_transductive_laplace_ensemble,128.29668504286457,50.22353744506836,0.703125,151.87459421992003,0.734375,180.96974099109937,150.84973889999674,50.22353744506836,0.703125,151.87459421992003,0.734375,180.96974099109937,0,1,1,5,35,3,122.22872449998977,28.62101440000697,98.35963950000587,23.869084999983897,6.82073974609375,9.97176393866539e-05,0.028415074571967125,1.3547894954681396,0,0.002243769122287631,0.0021461716387420893,9461.7138671875,215.6785888671875,,,,
Appliances Energy Prediction,500,3,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,125.64083919909262,51.23765563964844,0.703125,127.63264363850277,0.75,152.08367521840347,149.74452259999816,51.23765563964844,0.703125,127.63264363850277,0.75,152.08367521840347,0,1,1,5,35,3,122.22872449998977,27.515798100008396,98.35963950000587,23.869084999983897,6.82073974609375,9.97176393866539e-05,0.028415074571967125,1.3547894954681396,0,0.002243769122287631,0.0021461716387420893,9461.7138671875,215.6785888671875,,,,
Appliances Energy Prediction,500,3,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,136.67661719872612,52.73833465576172,0.78125,138.87116800037785,0.8125,165.47520296757807,228.80009299999801,52.73833465576172,0.78125,138.87116800037785,0.8125,165.47520296757807,0,1,1,5,35,3,201.4942837000126,27.305809299985413,155.46054020000156,46.03374350001104,7.062222003936768,0.0433407723903656,0.07559391856193542,0.013089939020574093,0,0.045851558446884155,0.001644203788600862,9183.2080078125,166.36431884765625,,,,
Appliances Energy Prediction,500,3,cem_em_repaired,cem_em_supervised_laplace_ensemble,108.31334978619823,40.212589263916016,0.84375,145.39490672322836,0.890625,173.2487171160887,229.79359630000545,40.212589263916016,0.84375,145.39490672322836,0.890625,173.2487171160887,0,1,1,5,35,3,201.4942837000126,28.299312599992845,155.46054020000156,46.03374350001104,7.062222003936768,0.0433407723903656,0.07559391856193542,0.013089939020574093,0,0.045851558446884155,0.001644203788600862,9183.2080078125,166.36431884765625,,,,
Appliances Energy Prediction,500,3,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,137.69675304273284,51.20723342895508,0.8125,141.51553132589657,0.875,168.6261562166286,229.0968485000194,51.20723342895508,0.8125,141.51553132589657,0.875,168.6261562166286,0,1,1,5,35,3,201.4942837000126,27.602564800006803,155.46054020000156,46.03374350001104,7.062222003936768,0.0433407723903656,0.07559391856193542,0.013089939020574093,0,0.045851558446884155,0.001644203788600862,9183.2080078125,166.36431884765625,,,,
Appliances Energy Prediction,500,3,lmjgp_supervised_reparam,lmjgp_supervised_reparam,135.62224757252412,52.00979232788086,0.84375,174.14083097559293,0.875,207.50159853592174,89.56233460002113,52.00979232788086,0.84375,174.14083097559293,0.875,207.50159853592174,0,1,1,5,35,3,58.08081760001369,31.481517000007443,,,,,,,,,,,,True,,,
Appliances Energy Prediction,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,139.80566806099662,50.77941131591797,0.859375,136.79641772454335,0.875,163.00298553076772,99.07716879999498,50.77941131591797,0.859375,136.79641772454335,0.875,163.00298553076772,0,,,,,,37.558044299978064,61.519124500016915,,,,,,,,,,,,,-4.7732640141069895,10,1.0
Appliances Energy Prediction,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,134.191795219973,45.509925842285156,0.90625,139.71289540496937,0.90625,166.4781830326538,97.51931789997616,45.509925842285156,0.90625,139.71289540496937,0.90625,166.4781830326538,0,,,,,,66.6980668999895,30.82125099998666,,,,,,,,,,,,,-4.216095717426062,10,1.0
Appliances Energy Prediction,500,3,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,127.19940571043603,45.80965805053711,0.8125,131.18104422368503,0.890625,156.31185530429224,71.7744935999799,45.80965805053711,0.8125,131.18104422368503,0.890625,156.31185530429224,0,,,,,,40.47856759998831,31.295925999991596,,,,,,,,,,,,,-2.997150233576172,10,1.0
Wine Quality,500,4,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,0.8446031325584009,0.5249969959259033,0.625,1.2230867652718687,0.65625,1.4573977712189352,123.38112449998152,0.5249969959259033,0.625,1.2230867652718687,0.65625,1.4573977712189352,0,1,0,3,25,3,107.54405939998105,15.837065100000473,81.91715569997905,25.626903700002003,4.159275531768799,9.765475988388062e-05,0.038721051067113876,0.003388885175809264,0,0.0021278527565300465,0.0016566150588914752,8511.8076171875,151.32994079589844,,,,
Wine Quality,500,4,cem_em_repaired,cem_em_transductive_laplace_ensemble,0.8057466489498815,0.49765443801879883,0.671875,1.508437143367872,0.6875,1.7974137184613663,124.37182709999615,0.49765443801879883,0.671875,1.508437143367872,0.6875,1.7974137184613663,0,1,0,3,25,3,107.54405939998105,16.8277677000151,81.91715569997905,25.626903700002003,4.159275531768799,9.765475988388062e-05,0.038721051067113876,0.003388885175809264,0,0.0021278527565300465,0.0016566150588914752,8511.8076171875,151.32994079589844,,,,
Wine Quality,500,4,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,0.809377973768602,0.48317083716392517,0.703125,1.6823415965642474,0.78125,2.004633655500837,123.66922089998843,0.48317083716392517,0.703125,1.6823415965642474,0.78125,2.004633655500837,0,1,0,3,25,3,107.54405939998105,16.12516150000738,81.91715569997905,25.626903700002003,4.159275531768799,9.765475988388062e-05,0.038721051067113876,0.003388885175809264,0,0.0021278527565300465,0.0016566150588914752,8511.8076171875,151.32994079589844,,,,
Wine Quality,500,4,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,0.8652270615750719,0.48758602142333984,0.734375,1.87940344117262,0.78125,2.2394473263532846,203.53401609999128,0.48758602142333984,0.734375,1.87940344117262,0.78125,2.2394473263532846,0,1,0,3,25,3,189.02047889999812,14.513537199993152,138.5728162000014,50.44766269999673,4.057116985321045,0.03651587665081024,0.07517906278371811,0.005514885298907757,0,0.03975835070014,0.0018716473132371902,7002.60107421875,121.77410125732422,,,,
Wine Quality,500,4,cem_em_repaired,cem_em_supervised_laplace_ensemble,0.8870696812851213,0.4993268847465515,0.6875,1.9509032987660284,0.796875,2.3246446615365675,203.3272050000087,0.4993268847465515,0.6875,1.9509032987660284,0.796875,2.3246446615365675,0,1,0,3,25,3,189.02047889999812,14.306726100010565,138.5728162000014,50.44766269999673,4.057116985321045,0.03651587665081024,0.07517906278371811,0.005514885298907757,0,0.03975835070014,0.0018716473132371902,7002.60107421875,121.77410125732422,,,,
Wine Quality,500,4,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,0.844008455203779,0.4925273656845093,0.734375,1.9139157398346116,0.75,2.280571266680158,203.44263589999173,0.4925273656845093,0.734375,1.9139157398346116,0.75,2.280571266680158,0,1,0,3,25,3,189.02047889999812,14.422156999993604,138.5728162000014,50.44766269999673,4.057116985321045,0.03651587665081024,0.07517906278371811,0.005514885298907757,0,0.03975835070014,0.0018716473132371902,7002.60107421875,121.77410125732422,,,,
Wine Quality,500,4,lmjgp_supervised_reparam,lmjgp_supervised_reparam,0.8181398311488378,0.4829140901565552,0.78125,2.0388265470111686,0.8125,2.4294116737135933,33.38430619999417,0.4829140901565552,0.78125,2.0388265470111686,0.8125,2.4294116737135933,0,1,0,3,25,3,18.848569299996598,14.535736899997573,,,,,,,,,,,,True,,,
Wine Quality,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,0.8472680743698461,0.47918176651000977,0.78125,2.0878672283189346,0.859375,2.4878472497220616,42.19436110003153,0.47918176651000977,0.78125,2.0878672283189346,0.859375,2.4878472497220616,0,,,,,,28.448605900019174,13.745755200012354,,,,,,,,,,,,,-4.032691662376567,10,1.0
Wine Quality,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,0.7915666693686709,0.44910234212875366,0.84375,1.9682784476345137,0.859375,2.3453484283947583,42.337724299984984,0.44910234212875366,0.84375,1.9682784476345137,0.859375,2.3453484283947583,0,,,,,,28.523491400002968,13.814232899982017,,,,,,,,,,,,,-3.65040523755677,10,1.0
Wine Quality,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,0.8087284650580217,0.46993857622146606,0.75,1.905934770582717,0.8125,2.271061355257567,43.06900009998935,0.46993857622146606,0.75,1.905934770582717,0.8125,2.271061355257567,0,,,,,,28.794149399996968,14.274850699992385,,,,,,,,,,,,,-3.8505447946468045,10,1.0
Parkinsons Telemonitoring,500,4,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,8.514028480657466,5.060659408569336,0.59375,12.52431282737667,0.640625,14.923639204460045,153.7391593999928,5.060659408569336,0.59375,12.52431282737667,0.640625,14.923639204460045,0,0,0,5,25,3,121.99967409999226,31.739485300000524,96.15850499999942,25.84116909999284,58.64653396606445,4.5280903577804565e-05,0.00039638607995584607,0.10149786621332169,0,0.009473922662436962,0.0064696138724684715,107386.140625,1765.4654541015625,,,,
Parkinsons Telemonitoring,500,4,cem_em_repaired,cem_em_transductive_laplace_ensemble,8.4672213830505,5.032171726226807,0.59375,12.882013398055264,0.65625,15.349865723520491,151.36539829999674,5.032171726226807,0.59375,12.882013398055264,0.65625,15.349865723520491,0,0,0,5,25,3,121.99967409999226,29.36572420000448,96.15850499999942,25.84116909999284,58.64653396606445,4.5280903577804565e-05,0.00039638607995584607,0.10149786621332169,0,0.009473922662436962,0.0064696138724684715,107386.140625,1765.4654541015625,,,,
Parkinsons Telemonitoring,500,4,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,7.691502632801088,4.2968974113464355,0.796875,14.8854336718945,0.828125,17.73708822057622,152.64483470001142,4.2968974113464355,0.796875,14.8854336718945,0.828125,17.73708822057622,0,0,0,5,25,3,121.99967409999226,30.645160600019153,96.15850499999942,25.84116909999284,58.64653396606445,4.5280903577804565e-05,0.00039638607995584607,0.10149786621332169,0,0.009473922662436962,0.0064696138724684715,107386.140625,1765.4654541015625,,,,
Parkinsons Telemonitoring,500,4,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,7.1174227797854215,3.8293280601501465,0.71875,13.445704995696207,0.75,16.02154569045574,239.39944330000435,3.8293280601501465,0.71875,13.445704995696207,0.75,16.02154569045574,0,0,0,5,25,3,211.21162330001243,28.187819999991916,159.0831424999924,52.12848080002004,55.321205139160156,0.0005557117983698845,0.0012447070330381393,0.23979327082633972,0,0.01842488907277584,0.009159074164927006,138554.3125,2345.7353515625,,,,
Parkinsons Telemonitoring,500,4,cem_em_repaired,cem_em_supervised_laplace_ensemble,7.126864824991075,3.8955955505371094,0.75,14.585672608490562,0.796875,17.37990088268036,239.95159159999457,3.8955955505371094,0.75,14.585672608490562,0.796875,17.37990088268036,0,0,0,5,25,3,211.21162330001243,28.739968299982138,159.0831424999924,52.12848080002004,55.321205139160156,0.0005557117983698845,0.0012447070330381393,0.23979327082633972,0,0.01842488907277584,0.009159074164927006,138554.3125,2345.7353515625,,,,
Parkinsons Telemonitoring,500,4,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,6.651679139236736,3.5447707176208496,0.78125,15.865743944079028,0.8125,18.905199957495547,238.67280260002008,3.5447707176208496,0.78125,15.865743944079028,0.8125,18.905199957495547,0,0,0,5,25,3,211.21162330001243,27.461179300007643,159.0831424999924,52.12848080002004,55.321205139160156,0.0005557117983698845,0.0012447070330381393,0.23979327082633972,0,0.01842488907277584,0.009159074164927006,138554.3125,2345.7353515625,,,,
Parkinsons Telemonitoring,500,4,lmjgp_supervised_reparam,lmjgp_supervised_reparam,7.2960747122756935,3.937896728515625,0.796875,18.052987651597988,0.875,21.511461585829174,82.17851349999546,3.937896728515625,0.796875,18.052987651597988,0.875,21.511461585829174,0,0,0,5,25,3,48.01701949999551,34.16149399999995,,,,,,,,,,,,True,,,
Parkinsons Telemonitoring,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,6.834344361017761,3.830702066421509,0.921875,23.421872303259743,0.96875,27.90888223286245,57.19714090001071,3.830702066421509,0.921875,23.421872303259743,0.96875,27.90888223286245,0,,,,,,38.36352630000329,18.833614600007422,,,,,,,,,,,,,-3.2177583594134007,10,1.0
Parkinsons Telemonitoring,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,6.49768911802614,3.3572816848754883,0.875,18.315506994959406,0.921875,21.824272677225252,69.26290770000196,3.3572816848754883,0.875,18.315506994959406,0.921875,21.824272677225252,0,,,,,,39.63566269999137,29.62724500001059,,,,,,,,,,,,,-1.173621059016651,10,1.0
Parkinsons Telemonitoring,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,7.046113863520817,3.660414934158325,0.84375,16.01094543453616,0.875,19.07821820491551,66.79021180002019,3.660414934158325,0.84375,16.01094543453616,0.875,19.07821820491551,0,,,,,,37.14121430000523,29.648997500014957,,,,,,,,,,,,,-1.1817824911218957,10,1.0
Appliances Energy Prediction,500,4,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,113.06953736238832,46.63420104980469,0.515625,73.90202441759007,0.5625,88.0596935008306,158.59686129997135,46.63420104980469,0.515625,73.90202441759007,0.5625,88.0596935008306,0,1,1,5,35,3,128.22987629997078,30.366985000000568,101.82190459998674,26.407971699984046,6.90066385269165,9.970646351575851e-05,0.03674567490816116,0.05314718186855316,0,0.0017468056175857782,0.001668740762397647,9715.591796875,184.92233276367188,,,,
Appliances Energy Prediction,500,4,cem_em_repaired,cem_em_transductive_laplace_ensemble,121.77500643449795,50.78285598754883,0.6875,112.12254345966798,0.78125,133.60225094512901,157.55443509996985,50.78285598754883,0.6875,112.12254345966798,0.78125,133.60225094512901,0,1,1,5,35,3,128.22987629997078,29.324558799999068,101.82190459998674,26.407971699984046,6.90066385269165,9.970646351575851e-05,0.03674567490816116,0.05314718186855316,0,0.0017468056175857782,0.001668740762397647,9715.591796875,184.92233276367188,,,,
Appliances Energy Prediction,500,4,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,111.60821751977183,43.330440521240234,0.78125,102.629935128234,0.828125,122.29111046180358,156.362367899972,43.330440521240234,0.78125,102.629935128234,0.828125,122.29111046180358,0,1,1,5,35,3,128.22987629997078,28.13249160000123,101.82190459998674,26.407971699984046,6.90066385269165,9.970646351575851e-05,0.03674567490816116,0.05314718186855316,0,0.0017468056175857782,0.001668740762397647,9715.591796875,184.92233276367188,,,,
Appliances Energy Prediction,500,4,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,114.00628644917474,43.330326080322266,0.8125,100.41633745039313,0.8125,119.6534461409542,243.925926899974,43.330326080322266,0.8125,100.41633745039313,0.8125,119.6534461409542,0,1,1,5,35,3,215.92469579997123,28.00123110000277,164.48006479998003,51.444630999991205,6.627602577209473,0.05792053043842316,0.09556666016578674,0.01571289263665676,0,0.06103096529841423,0.0016844997880980372,10485.560546875,180.3765869140625,,,,
Appliances Energy Prediction,500,4,cem_em_repaired,cem_em_supervised_laplace_ensemble,110.45543499068619,42.36545181274414,0.875,116.13732829810765,0.875,138.38616214554574,244.40756839996902,42.36545181274414,0.875,116.13732829810765,0.875,138.38616214554574,0,1,1,5,35,3,215.92469579997123,28.48287259999779,164.48006479998003,51.444630999991205,6.627602577209473,0.05792053043842316,0.09556666016578674,0.01571289263665676,0,0.06103096529841423,0.0016844997880980372,10485.560546875,180.3765869140625,,,,
Appliances Energy Prediction,500,4,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,114.43446897276576,43.498111724853516,0.828125,107.17905567644536,0.859375,127.7117219312571,244.5569549999782,43.498111724853516,0.828125,107.17905567644536,0.859375,127.7117219312571,0,1,1,5,35,3,215.92469579997123,28.632259200006956,164.48006479998003,51.444630999991205,6.627602577209473,0.05792053043842316,0.09556666016578674,0.01571289263665676,0,0.06103096529841423,0.0016844997880980372,10485.560546875,180.3765869140625,,,,
Appliances Energy Prediction,500,4,lmjgp_supervised_reparam,lmjgp_supervised_reparam,115.0322539136473,44.99501037597656,0.828125,117.4009955723813,0.84375,139.89191457569274,93.02380070000072,44.99501037597656,0.828125,117.4009955723813,0.84375,139.89191457569274,0,1,1,5,35,3,65.29872120000073,27.725079499999993,,,,,,,,,,,,True,,,
Appliances Energy Prediction,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,110.14910000370841,42.50654983520508,0.8125,116.20194338069437,0.84375,138.46315576531407,64.9202929000021,42.50654983520508,0.8125,116.20194338069437,0.84375,138.46315576531407,0,,,,,,36.8142966000014,28.105996300000697,,,,,,,,,,,,,-4.284053693697768,10,1.0
Appliances Energy Prediction,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,110.65118431492404,42.545310974121094,0.828125,122.83262649729708,0.828125,146.36410201882683,67.87393630002043,42.545310974121094,0.828125,122.83262649729708,0.828125,146.36410201882683,0,,,,,,37.8692550000269,30.004681299993536,,,,,,,,,,,,,-3.4991828429113587,10,1.0
Appliances Energy Prediction,500,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,108.19501161933182,42.046234130859375,0.828125,129.27166570344926,0.859375,154.0366904682257,65.6850684999954,42.046234130859375,0.828125,129.27166570344926,0.859375,154.0366904682257,0,,,,,,36.77611330000218,28.908955199993216,,,,,,,,,,,,,-4.246099064631929,10,1.0
